id_a,id_b,entity_key,score,title_a,title_b,label
1514,1537,project:fifty_eco_system,0.2051,"fifty_eco_system holds 34 open briefs but has had zero activity for 174 days — decide whether to archive the project or resume it, rather than triaging 30 stalled-brief suggestions one at a time",All 27 'Done with unchecked acceptance criteria' suggestions predate the closing-commit gate — verify the gate covers this project rather than triaging the 27 legacy briefs one by one,DIFFERENT
1516,1548,global,0.2051,"The stalled and gap suggestion modules have produced 60 queued items covering only 2 projects — lifeOS (14 open briefs, 120 days cold) and hadir (2 briefs, 133+ days) are invisible to them",The suggestion queue is 60 items of which ~57 are mechanical per-brief 'stalled'/'gap' rows from two modules on one project — the stalled and gap modules need per-project aggregation before they drown real signal,DIFFERENT
1525,1548,global,0.2051,The stalled/gap modules have queued 69 near-identical suggestions (30 stalled + 27 gap on fifty_eco_system alone) — add per-project caps or roll-ups before the review queue becomes unreadable,The suggestion queue is 60 items of which ~57 are mechanical per-brief 'stalled'/'gap' rows from two modules on one project — the stalled and gap modules need per-project aggregation before they drown real signal,SAME
1533,1816,project:attendance_app,0.2051,"Substantial shipped work (Microsoft SSO, i18n/Arabic, PDF reports, release signing) appears in recent commits but attendance_app has zero learnings and all four briefs sit 157 days stale",attendance_app has three briefs stuck 'In Progress' for 170 days with zero learnings and no recorded activity — work was started and silently dropped mid-flight,DIFFERENT
1537,1655,project:fifty_eco_system,0.2051,All 27 'Done with unchecked acceptance criteria' suggestions predate the closing-commit gate — verify the gate covers this project rather than triaging the 27 legacy briefs one by one,"fifty_eco_system holds 34 open briefs but has had zero activity for 180 days — decide whether to archive the project or re-scope it, rather than triaging 30 stalled-brief suggestions one at a time",DIFFERENT
1548,1663,global,0.2051,The suggestion queue is 60 items of which ~57 are mechanical per-brief 'stalled'/'gap' rows from two modules on one project — the stalled and gap modules need per-project aggregation before they drown real signal,The stalled+gap modules emitted ~60 near-identical suggestions all for fifty_eco_system — add per-project rollup or a dormancy suppression rule so real signal isn't buried,SAME
1548,1671,global,0.2051,The suggestion queue is 60 items of which ~57 are mechanical per-brief 'stalled'/'gap' rows from two modules on one project — the stalled and gap modules need per-project aggregation before they drown real signal,"The stalled + gap modules have queued ~60 near-identical suggestions, 55 of them for one dormant project — add per-project rollup/caps so the review queue stays readable",SAME
1569,1660,project:lifeos,0.2051,"lifeOS has 14 open briefs — including a P0-Critical a11y regression (BR-023) — but zero learnings and no recorded activity, suggesting the project was filed and never worked","Four active projects carry 19 open briefs between them and zero learnings — nothing from lifeOS, attendance_app, hadir-system or moca-hr-agent has ever been harvested into the brain",DIFFERENT
1656,1815,global,0.2051,The suggestion queue is 69 items of which ~57 are mechanical stalled/gap rows from a single dormant project — add a per-project cap or dormancy filter to the stalled and gap modules before they drown real findings,44 of the 60 open suggestions are auto-generated edge_inference rows (ids 1712-1755) — they drown the 16 substantive findings and should be batch-applied or routed out of the operator queue,DIFFERENT
1471,1519,learning:1248,0.2045,Four independent projects logged the same root cause this period — a check that reports success without having checked — which is worth a cross-project guardrail rather than four separate learnings,"""A check that reports success without having checked"" is already named as a recurring class (1248) and has since recurred at least four more times — the verification-honesty rule is not being enforced anywhere",SAME
902,1800,project:igris-ai,0.2000,"A large cluster of briefs marked 'Superseded' are still sitting in the open set (e.g. FR-140, TD-181, TD-204, TD-247, TD-250, TD-251, FR-174, FR-117) — sweep them to Closed to declutter the 61-brief backlog.","igris-ai carries 163 open briefs and 602 learnings — the largest backlog in the system by 2.6x, and large enough that the open set can no longer function as a work queue",DIFFERENT
1270,1342,project:fifty_eco_system,0.2000,"fifty_eco_system (34 open briefs, 0 learnings) and fifty-eco-system (0 open briefs, 7 learnings) are the same project split across two slugs, so harvest and recall never meet","All 34 fifty_eco_system briefs froze on the same two dates (169d / 148d ago) with zero learnings recorded — this reads as an abandoned project, not 34 independent stalls",DIFFERENT
1272,1305,project:fifty_eco_system,0.2000,All 34 fifty_eco_system briefs are 143-163 days untouched with no project activity — archive or park the project rather than letting it generate suggestions forever,"fifty_eco_system has 34 open briefs all frozen at 166/146 days and zero recorded learnings — decide whether the project is paused, or bulk-close it",SAME
1274,1316,project:igris-ai,0.2000,"FR-054's status is the free-text 'Split (see FR-061, FR-062, FR-063)' — a split brief has no terminal state, so it counts as open forever","FR-054 carries the non-vocabulary status 'Split (see FR-061, FR-062, FR-063)' and is still counted open — its children aren't in the digest to confirm the split landed",SAME
1274,1364,project:igris-ai,0.2000,"FR-054's status is the free-text 'Split (see FR-061, FR-062, FR-063)' — a split brief has no terminal state, so it counts as open forever",FR-054 still counts as open at P1-High while its status says it was split into FR-061/062/063 — the parent should be closed or the children linked,SAME
1274,1456,project:igris-ai,0.2000,"FR-054's status is the free-text 'Split (see FR-061, FR-062, FR-063)' — a split brief has no terminal state, so it counts as open forever",FR-054 is still counted as an open brief although its status says it was split into FR-061/062/063 — close it so the open count stops double-counting,SAME
1274,1484,project:igris-ai,0.2000,"FR-054's status is the free-text 'Split (see FR-061, FR-062, FR-063)' — a split brief has no terminal state, so it counts as open forever","FR-054 has status 'Split (see FR-061, FR-062, FR-063)' but is still open and P1 after 176 days — a split parent should be closed once its children exist",SAME
1274,1601,project:igris-ai,0.2000,"FR-054's status is the free-text 'Split (see FR-061, FR-062, FR-063)' — a split brief has no terminal state, so it counts as open forever",FR-054 is still counted open although its status says it was split into FR-061/062/063 — close it so the open-brief count reflects real work,SAME
1291,1485,project:lifeos,0.2000,lifeOS has 14 open briefs including a P0-Critical a11y regression but zero learnings and no recorded activity — work is being briefed but nothing is being harvested,BR-023 is the only P0-Critical brief anywhere in the digest and it has sat In Progress for 118 days with no lifeOS activity recorded at all,DIFFERENT
1296,1472,project:fifty_eco_system,0.2000,fifty_eco_system's entire 34-brief backlog is uniformly 143–163 days stale with zero commits — decide bulk-archive vs. revival rather than triaging 30 stall alerts individually,fifty_eco_system has 34 open briefs but zero activity in 172 days — decide whether to archive the project or schedule a deliberate revival,SAME
1304,1419,project:igris-ai,0.2000,"FR-054 sits in a non-canonical status 'Split (see FR-061, FR-062, FR-063)' that the new status vocabulary normalization does not cover","FR-054 still sits open with status 'Split (see FR-061, FR-062, FR-063)' after 174 days — a split parent should be closed, not left counting as open work",SAME
1304,1500,project:igris-ai,0.2000,"FR-054 sits in a non-canonical status 'Split (see FR-061, FR-062, FR-063)' that the new status vocabulary normalization does not cover","FR-054 still sits open with status 'Split (see FR-061, FR-062, FR-063)' after 176 days — a split parent should be closed, not left counting as open P1 work",SAME
1314,1674,project:lifeos,0.2000,BR-023 is the brain's only P0-Critical brief and has been In Progress for 109 days with no per-brief stall suggestion raised,lifeOS has 14 briefs including a P0-Critical accessibility regression (BR-023) untouched for 129 days and no recorded project activity,DIFFERENT
1327,1378,project:fifty_eco_system,0.2000,"fifty_eco_system holds 34 open briefs (4 of them P1-High) frozen at 167/147 days with 0 learnings — it looks abandoned rather than paused, and no brief records that decision","All 34 fifty_eco_system briefs share days_since_update 170 and the project has null activity — the backlog looks abandoned, not stalled; consider a bulk triage-or-archive pass rather than 30 more per-brief stall alerts",SAME
